assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_in,transfers_out,value,yellow_cards,player,Involved
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12124,0,0,1,0.0,0,0,1132,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11623,0,1,1,0.0,0,0,529,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11225,0,2,5,0.0,0,0,407,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10591,0,0,0,0.0,0,0,182,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10435,0,1,2,0.0,0,0,165,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10337,0,1,0,0.0,0,0,102,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10277,0,0,2,0.0,0,0,61,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10235,0,3,2,0.0,0,0,44,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10153,0,2,1,0.0,0,0,79,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10077,0,3,4,0.0,0,0,81,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10005,0,3,4,0.0,0,0,68,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9915,0,3,1,0.0,0,0,86,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9895,0,0,0,0.0,0,0,26,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9873,0,2,2,0.0,0,0,26,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9831,0,1,2,0.0,0,0,39,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9796,0,0,0,0.0,0,0,38,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9740,0,0,1,0.0,0,0,55,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9740,0,2,2,0.0,0,0,55,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9723,0,2,0,0.0,0,0,17,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9714,0,0,1,0.0,0,0,11,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9693,0,0,1,0.0,0,0,21,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9673,0,0,1,0.0,0,0,20,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9658,0,2,2,0.0,0,0,14,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9644,0,4,2,0.0,0,0,16,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9634,0,1,4,0.0,0,0,11,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9634,0,1,2,0.0,0,0,11,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9628,0,5,1,0.0,0,0,6,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9622,0,6,1,0.0,0,0,6,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9613,0,1,2,0.0,0,0,9,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9607,0,1,1,0.0,0,0,6,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9600,0,1,4,0.0,0,0,7,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9584,0,1,2,0.0,0,0,16,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9576,0,2,2,0.0,0,0,9,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9570,0,1,3,0.0,0,0,6,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9561,0,4,1,0.0,0,0,8,70,0,Raphael_Dias Belloli_232,0
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,160718,0,2,1,0.0,0,0,0,50,0,Raphaël_Varane_329,0
0,0,6,0,1.2,329,0.01,0.01,0.0,0.29,0,0,0.8,7.2,45,0,0,0,0,0,155405,0,0,4,0.0,1,5464,38479,49,0,Raphaël_Varane_329,1
0,0,8,0,10.3,329,0.05,0.05,0.0,1.35,1,0,3.8,25.6,90,0,0,0,0,0,138217,1,1,2,2.0,1,5761,33493,49,1,Raphaël_Varane_329,1
0,0,25,1,0.8,329,0.01,0.04,0.03,1.45,0,0,1.6,11.0,90,0,0,0,0,0,190503,1,1,0,4.0,6,39970,15083,48,0,Raphaël_Varane_329,1
0,1,26,1,0.7,329,0.0,0.0,0.0,0.73,0,0,1.5,13.8,90,0,0,0,0,0,248158,1,1,0,0.0,7,48075,14832,48,0,Raphaël_Varane_329,1
0,0,6,0,0.3,329,0.0,0.0,0.0,1.32,1,0,2.0,19.8,90,0,0,0,0,0,305521,1,1,3,0.0,2,54918,22178,48,0,Raphaël_Varane_329,1
0,0,3,0,0.3,329,0.0,0.0,0.0,2.06,3,0,0.7,6.2,39,0,0,0,0,0,360093,1,3,6,0.0,0,19840,17858,48,0,Raphaël_Varane_329,1
0,0,4,0,0.0,329,0.0,0.0,0.0,0.11,0,0,0.8,8.0,1,0,0,0,0,0,304647,0,2,1,0.0,1,7190,63111,48,0,Raphaël_Varane_329,1
0,0,25,1,1.0,329,0.01,0.01,0.0,0.91,0,0,1.9,16.0,90,0,0,0,0,0,299918,1,0,0,2.0,6,9014,18341,48,0,Raphaël_Varane_329,1
0,0,30,1,21.3,329,0.01,0.01,0.0,0.61,0,0,4.4,22.2,90,0,0,0,0,0,313939,1,0,2,0.0,6,13082,5151,48,0,Raphaël_Varane_329,1
0,0,5,0,0.4,329,0.0,0.0,0.0,0.15,0,0,0.5,4.8,59,0,0,0,0,0,324417,1,1,1,0.0,1,16301,6015,48,0,Raphaël_Varane_329,1
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,271888,0,0,1,0.0,0,3028,55222,48,0,Raphaël_Varane_329,0
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,242386,0,1,3,0.0,0,184,30355,48,0,Raphaël_Varane_329,0
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,230514,0,2,1,0.0,0,169,12877,48,0,Raphaël_Varane_329,0
0,0,28,1,1.6,329,0.01,0.01,0.0,0.59,0,0,1.9,17.6,76,0,0,0,0,0,229313,1,0,3,0.0,6,14959,18745,48,0,Raphaël_Varane_329,1
0,0,28,1,1.4,329,0.1,0.1,0.0,0.67,0,0,3.7,33.4,90,0,0,0,0,0,254974,1,1,0,2.0,6,26311,3330,48,0,Raphaël_Varane_329,1
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,307901,0,0,3,0.0,0,53487,5158,48,0,Raphaël_Varane_329,0
0,0,10,0,0.0,329,0.0,0.0,0.0,0.65,1,0,1.7,17.2,90,0,0,0,0,0,314785,1,1,2,0.0,2,28493,23397,48,0,Raphaël_Varane_329,1
0,0,14,0,1.1,329,0.01,0.01,0.0,0.55,1,0,2.1,19.4,90,0,0,0,0,0,314785,1,1,1,0.0,2,28493,23397,48,0,Raphaël_Varane_329,1
0,0,19,0,2.0,329,0.01,0.01,0.0,2.93,3,0,2.8,26.0,90,0,0,0,0,0,328724,1,2,3,0.0,1,23311,12097,48,0,Raphaël_Varane_329,1
0,0,15,0,2.2,329,0.02,0.18,0.16,1.37,1,0,3.6,18.0,90,0,0,0,0,0,378901,1,1,2,16.0,2,60005,14530,48,0,Raphaël_Varane_329,1
0,0,3,0,4.0,329,0.04,0.31,0.27,0.61,2,0,5.7,12.0,90,1,0,0,0,0,378901,1,2,2,41.0,-1,60005,14530,48,0,Raphaël_Varane_329,1
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,370472,0,2,0,0.0,0,9535,19372,48,0,Raphaël_Varane_329,0
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,358246,0,0,3,0.0,0,6266,20291,48,0,Raphaël_Varane_329,0
0,0,12,0,1.0,329,0.0,0.0,0.0,2.65,7,0,0.9,7.6,90,0,0,0,0,0,338442,1,0,7,0.0,-1,13845,8158,48,0,Raphaël_Varane_329,1
0,0,23,1,0.2,329,0.0,0.25,0.25,1.14,0,0,6.0,26.6,90,0,0,0,0,0,337909,1,0,0,33.0,6,7393,9457,48,0,Raphaël_Varane_329,1
0,0,12,0,1.3,329,0.01,0.01,0.0,2.99,1,0,2.1,18.0,82,0,0,0,0,0,323804,1,0,2,2.0,2,3435,12839,48,0,Raphaël_Varane_329,1
0,1,27,1,12.2,329,0.01,0.01,0.0,0.63,0,0,3.3,18.4,90,0,0,0,0,0,323804,1,0,1,2.0,7,3435,12839,48,0,Raphaël_Varane_329,1
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,349215,0,0,2,0.0,0,26667,3877,48,0,Raphaël_Varane_329,0
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,334764,0,2,0,0.0,0,7500,22332,48,0,Raphaël_Varane_329,0
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,299298,0,2,2,0.0,0,81,10577,48,0,Raphaël_Varane_329,0
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,289745,0,0,1,0.0,0,81,9520,48,0,Raphaël_Varane_329,0
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,289745,0,0,1,0.0,0,81,9520,48,0,Raphaël_Varane_329,0
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,281918,0,0,1,0.0,0,61,8207,48,0,Raphaël_Varane_329,0
0,0,23,1,1.9,329,0.01,0.05,0.04,0.39,0,0,3.3,12.8,80,0,0,0,0,0,280904,1,0,2,18.0,6,1746,3094,48,0,Raphaël_Varane_329,1
0,0,24,1,4.6,329,0.01,0.01,0.0,1.19,0,0,2.1,14.0,90,0,0,0,0,0,326893,1,1,0,2.0,6,42837,1967,48,0,Raphaël_Varane_329,1
0,0,16,0,4.2,329,0.19,0.19,0.0,1.93,1,0,1.6,11.4,90,0,0,0,0,0,326893,1,1,4,0.0,2,42837,1967,48,0,Raphaël_Varane_329,1
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,358799,0,1,2,0.0,0,36881,5198,48,0,Raphaël_Varane_329,0
0,0,13,0,15.8,244,0.02,0.02,0.0,1.84,1,0,3.5,15.2,90,0,0,0,0,0,46085,1,1,2,4.0,2,0,0,50,0,Rasmus_Kristensen_244,1
0,0,2,0,0.8,244,0.0,0.1,0.1,1.22,2,0,4.1,7.2,90,0,0,0,0,0,50309,1,2,2,33.0,0,2862,5456,50,1,Rasmus_Kristensen_244,1
0,0,21,1,11.9,244,0.02,0.02,0.0,0.88,0,0,3.0,18.4,90,0,0,0,0,0,43249,1,0,3,0.0,6,1465,10563,49,0,Rasmus_Kristensen_244,1
0,0,10,0,2.2,244,0.02,0.02,0.0,2.02,1,0,1.6,14.0,90,0,0,0,0,0,53779,1,0,1,0.0,2,9854,5297,49,0,Rasmus_Kristensen_244,1
0,0,9,0,17.0,244,0.04,0.04,0.0,1.0,1,0,4.2,20.8,90,0,0,0,0,0,56767,1,1,1,4.0,1,6717,6129,49,1,Rasmus_Kristensen_244,1
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,55410,0,2,5,0.0,0,4662,7867,49,0,Rasmus_Kristensen_244,0
0,0,19,1,1.6,244,0.06,0.06,0.0,1.36,0,0,1.4,10.0,67,0,0,0,0,0,38227,1,0,0,2.0,6,1118,3247,48,0,Rasmus_Kristensen_244,1
0,0,6,0,0.7,244,0.0,0.0,0.0,0.85,2,0,2.4,23.0,83,0,0,0,0,0,44939,1,1,2,0.0,0,7119,1932,48,1,Rasmus_Kristensen_244,1
0,0,8,0,3.7,244,0.02,0.02,0.0,0.55,1,0,2.1,17.0,90,0,0,0,0,0,43601,1,1,0,0.0,2,1690,3179,48,0,Rasmus_Kristensen_244,1
0,0,15,0,19.7,244,0.3,0.34,0.04,0.79,2,0,4.8,25.6,90,0,0,0,0,0,50114,1,0,2,3.0,1,3736,1489,48,0,Rasmus_Kristensen_244,1
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,45430,0,3,2,0.0,0,1523,2511,48,0,Rasmus_Kristensen_244,0
0,0,17,0,15.7,244,0.12,0.22,0.1,1.74,1,0,4.0,14.0,90,0,0,0,0,0,43068,1,2,1,10.0,2,791,3423,48,0,Rasmus_Kristensen_244,1
0,0,9,0,9.3,244,0.05,0.13,0.08,1.47,3,0,3.4,16.6,90,0,0,0,0,0,47806,1,3,4,8.0,0,5863,2046,48,1,Rasmus_Kristensen_244,1
1,0,22,0,24.7,244,0.08,0.11,0.03,1.8,4,0,7.6,31.2,88,0,0,0,0,0,43339,1,3,4,20.0,3,884,5248,48,0,Rasmus_Kristensen_244,1
0,0,8,0,0.8,244,0.01,0.04,0.03,3.38,3,0,3.2,22.8,64,0,0,0,0,0,41832,1,3,1,8.0,1,3127,5439,48,0,Rasmus_Kristensen_244,1
0,0,3,0,0.0,244,0.0,0.0,0.0,0.08,0,0,0.6,6.2,20,0,0,0,0,0,41578,0,0,0,0.0,1,676,1191,48,0,Rasmus_Kristensen_244,1
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,41842,0,2,2,0.0,0,1078,1006,48,0,Rasmus_Kristensen_244,0
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,41127,0,1,2,0.0,0,918,1878,48,0,Rasmus_Kristensen_244,0
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,40580,0,0,0,0.0,0,768,1541,48,0,Rasmus_Kristensen_244,0
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,42271,0,0,1,0.0,0,3203,2237,48,0,Rasmus_Kristensen_244,0
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,42271,0,2,2,0.0,0,3203,2237,48,0,Rasmus_Kristensen_244,0
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,40610,0,2,0,0.0,0,316,1754,48,0,Rasmus_Kristensen_244,0
0,0,6,0,0.9,244,0.0,0.0,0.0,0.52,1,0,0.9,8.0,45,0,0,0,0,0,39853,0,0,1,0.0,1,273,1214,48,0,Rasmus_Kristensen_244,1
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,40905,0,0,1,0.0,0,1619,1180,48,0,Rasmus_Kristensen_244,0
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,39531,0,0,1,0.0,0,363,1434,48,0,Rasmus_Kristensen_244,0
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,38914,0,2,2,0.0,0,235,1002,47,0,Rasmus_Kristensen_244,0
0,1,24,0,0.5,244,0.0,0.06,0.06,1.55,2,1,6.1,41.6,29,0,0,0,0,0,38935,0,4,2,19.0,7,435,671,47,0,Rasmus_Kristensen_244,1
0,0,22,0,11.3,244,0.07,0.34,0.27,3.41,4,1,8.9,47.6,90,0,0,0,0,0,40718,1,1,4,30.0,6,2159,630,47,0,Rasmus_Kristensen_244,1
0,0,3,0,0.0,244,0.0,0.0,0.0,0.1,0,0,0.0,0.0,1,0,0,0,0,0,40718,0,1,2,0.0,1,2159,630,47,0,Rasmus_Kristensen_244,1
0,0,2,0,0.6,244,0.0,0.0,0.0,0.78,2,0,0.5,4.0,30,0,0,0,0,0,42304,0,5,1,0.0,0,2231,683,47,0,Rasmus_Kristensen_244,1
0,0,7,0,1.8,244,0.01,0.01,0.0,2.47,6,0,1.8,15.8,90,0,0,0,0,0,41714,1,6,1,0.0,-1,499,1179,47,0,Rasmus_Kristensen_244,1
0,0,11,0,1.2,244,0.01,0.01,0.0,1.68,2,0,2.9,26.2,90,0,0,0,0,0,42810,1,1,2,2.0,1,1426,749,47,0,Rasmus_Kristensen_244,1
0,0,0,0,0.0,244,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,43007,0,1,1,0.0,0,1292,929,47,0,Rasmus_Kristensen_244,0
0,0,14,0,2.2,244,0.02,0.02,0.0,1.98,4,0,1.3,11.0,90,0,0,0,0,0,41685,1,1,4,0.0,0,425,1738,47,0,Rasmus_Kristensen_244,1
0,0,8,0,0.0,244,0.0,0.0,0.0,2.47,2,0,1.2,12.4,90,0,0,0,0,0,40919,1,1,2,0.0,1,257,1181,47,0,Rasmus_Kristensen_244,1
0,0,23,0,0.3,244,0.0,0.03,0.03,2.42,2,1,6.6,48.2,90,0,0,0,0,0,41115,1,2,2,17.0,7,702,629,47,0,Rasmus_Kristensen_244,1
0,0,22,0,0.9,244,0.01,0.01,0.0,2.15,3,0,1.9,17.6,90,0,0,0,0,0,41592,1,1,3,0.0,1,1103,836,47,0,Rasmus_Kristensen_244,1
0,0,18,0,0.0,244,0.02,0.14,0.12,2.12,4,0,0.0,0.0,90,0,0,0,0,0,42858,1,4,1,0.0,0,1595,622,47,0,Rasmus_Kristensen_244,1
0,0,11,0,37.8,487,0.27,0.76,0.49,0.8,2,0,6.3,17.0,90,1,0,0,0,0,160198,1,1,2,8.0,-1,0,0,45,0,Rayan_Aït-Nouri_487,1
0,0,20,1,20.3,487,0.26,0.26,0.0,1.49,0,0,3.1,10.8,90,0,0,0,0,0,154591,1,0,0,0.0,6,6887,20988,45,0,Rayan_Aït-Nouri_487,1
0,0,4,0,3.6,487,0.02,0.14,0.12,1.56,1,0,4.0,15.4,70,0,0,0,0,0,156168,1,0,1,21.0,1,15410,21853,45,1,Rayan_Aït-Nouri_487,1
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,150838,0,1,1,0.0,0,11862,21182,45,0,Rayan_Aït-Nouri_487,0
0,0,2,0,7.7,487,0.02,0.06,0.04,0.15,0,0,1.9,3.4,30,0,0,0,0,0,140324,0,0,0,8.0,1,10290,23315,44,0,Rayan_Aït-Nouri_487,1
0,0,26,1,4.2,487,0.02,0.04,0.02,1.2,0,0,4.1,14.0,90,0,0,0,0,0,122583,1,0,1,23.0,6,3608,22375,44,0,Rayan_Aït-Nouri_487,1
0,0,14,0,14.3,487,0.04,0.04,0.0,0.98,3,0,2.7,10.4,80,0,0,0,0,0,111106,1,3,0,2.0,1,1342,6936,44,0,Rayan_Aït-Nouri_487,1
0,0,13,0,16.5,487,0.09,0.14,0.05,0.92,2,0,4.2,11.8,90,0,0,0,0,0,114996,1,0,2,14.0,1,9062,9293,43,0,Rayan_Aït-Nouri_487,1
0,0,3,0,0.0,487,0.0,0.0,0.0,0.1,1,0,0.2,1.6,18,0,0,0,0,0,113419,0,0,3,0.0,1,7314,9248,43,0,Rayan_Aït-Nouri_487,1
0,0,16,1,1.6,487,0.01,0.11,0.1,1.49,0,0,1.2,0.0,90,0,0,0,0,0,117015,1,0,1,10.0,6,9030,6197,43,0,Rayan_Aït-Nouri_487,1
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,127064,0,1,2,0.0,0,10934,4392,43,0,Rayan_Aït-Nouri_487,0
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,113993,0,4,0,0.0,0,2299,11900,43,0,Rayan_Aït-Nouri_487,0
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,107985,0,1,1,0.0,0,1567,7905,43,0,Rayan_Aït-Nouri_487,0
0,0,1,0,0.3,487,0.0,0.05,0.05,0.39,1,0,2.0,2.2,16,0,0,0,0,0,100585,0,3,2,17.0,1,787,8219,43,0,Rayan_Aït-Nouri_487,1
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,98037,0,2,0,0.0,0,3157,6097,42,0,Rayan_Aït-Nouri_487,0
0,0,16,0,0.3,487,0.0,0.21,0.21,0.72,0,1,6.3,45.2,31,0,0,0,0,0,95170,0,2,1,17.0,6,22120,25475,42,1,Rayan_Aït-Nouri_487,1
0,0,2,0,14.5,487,0.07,0.07,0.0,0.35,1,0,1.6,1.4,18,0,0,0,0,0,105370,0,1,0,0.0,1,12188,2806,42,0,Rayan_Aït-Nouri_487,1
0,0,8,0,1.2,487,0.02,0.13,0.11,1.48,1,0,3.5,16.8,31,0,0,0,0,0,105017,0,1,1,17.0,1,3793,4087,42,0,Rayan_Aït-Nouri_487,1
0,0,2,0,2.1,487,0.01,0.08,0.07,0.58,0,0,2.0,5.2,26,0,0,0,0,0,107271,0,0,1,13.0,1,7790,6213,42,0,Rayan_Aït-Nouri_487,1
0,0,3,0,0.5,487,0.0,0.0,0.0,0.0,0,0,0.2,1.4,9,0,0,0,0,0,105798,0,0,3,0.0,1,3513,4959,42,0,Rayan_Aït-Nouri_487,1
0,0,25,1,1.9,487,0.0,0.0,0.0,1.86,0,0,1.6,13.6,83,0,0,0,0,0,102190,1,0,3,0.0,6,2478,6311,42,0,Rayan_Aït-Nouri_487,1
0,0,4,0,1.3,487,0.0,0.0,0.0,0.73,1,0,0.8,6.2,45,0,0,0,0,0,105624,1,2,1,0.0,0,5341,2403,42,1,Rayan_Aït-Nouri_487,1
0,0,4,0,1.4,487,0.0,0.0,0.0,0.14,0,0,1.0,4.8,28,0,0,0,0,0,106366,0,1,0,4.0,0,3892,3241,42,1,Rayan_Aït-Nouri_487,1
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,115275,0,1,1,0.0,0,8412,5253,42,0,Rayan_Aït-Nouri_487,0
0,0,15,0,0.9,487,0.01,0.01,0.0,2.15,2,0,1.5,13.8,66,0,0,0,0,0,115275,0,0,2,0.0,1,8412,5253,42,0,Rayan_Aït-Nouri_487,1
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,104407,0,0,1,0.0,0,1635,6985,42,0,Rayan_Aït-Nouri_487,0
0,0,1,0,0.1,487,0.0,0.0,0.0,0.15,1,0,0.1,0.0,21,0,0,0,0,0,98922,0,1,2,2.0,1,1165,6597,42,0,Rayan_Aït-Nouri_487,1
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,97035,0,4,2,0.0,0,1162,3457,42,0,Rayan_Aït-Nouri_487,0
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,92384,0,1,1,0.0,0,711,4988,42,0,Rayan_Aït-Nouri_487,0
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,90699,0,0,1,0.0,0,391,2511,42,0,Rayan_Aït-Nouri_487,0
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,89278,0,0,2,0.0,0,399,1881,42,0,Rayan_Aït-Nouri_487,0
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,88002,0,1,2,0.0,0,663,2118,41,0,Rayan_Aït-Nouri_487,0
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,86757,0,0,2,0.0,0,479,1658,41,0,Rayan_Aït-Nouri_487,0
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,85180,0,0,6,0.0,0,603,2111,41,0,Rayan_Aït-Nouri_487,0
0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,84408,0,0,1,0.0,0,734,1623,41,0,Rayan_Aït-Nouri_487,0
