player,element,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_in,transfers_out,value,yellow_cards,Involved
Oriol_Romeu Vidal_402,402,0,0,9,0,3.8,0.2,0.2,0.0,1.45,4,0,1.2,6.2,74,0,0,0,0,0,4320.131578947368,1,54,55,2.0,2,932,8845,1830,0,1
Owen_Bevan_598,598,0,0,3,0,0.0,0.0,0.0,0.0,0.28,1,0,0.0,0.2,8,0,0,0,0,0,4052.5714285714284,0,42,57,0.0,1,5980,5552,1400,0,1
Owen_Goodman_644,644,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1526.344827586207,0,32,35,0.0,0,3576,2937,1160,0,0
Pablo_Fornals Malla_469,469,1,6,282,1,281.0,2.0100000000000002,4.14,2.13,25.060000000000002,28,3,68.7,226.6,1493,0,0,0,0,0,58868.73684210526,17,40,57,182.0,71,75666,173836,1929,0,32
Pablo_Marí Villar_20,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2031.5,0,60,71,0.0,0,162,4066,1710,0,0
Pablo_Sarabia_704,704,0,3,57,3,184.7,0.89,3.88,2.99,13.37,9,1,43.0,92.0,764,0,0,0,0,0,14840.736842105263,9,12,38,157.0,27,75578,48981,1005,3,13
Pape Matar_Sarr_450,450,1,0,60,0,16.0,0.03,0.09,0.06,5.8,11,0,5.0,30.4,211,0,0,0,0,0,59911.97368421053,2,58,75,4.0,14,91352,110004,1630,1,11
Pascal_Groß_104,104,8,14,748,11,1215.4,8.93,14.12,5.19,48.43,51,9,268.6,888.4,3240,1,0,0,0,0,1289675.2631578948,37,56,69,578.0,159,4495846,3191425,2112,7,37
Pascal_Struijk_235,235,2,4,423,4,216.20000000000002,1.2000000000000002,2.55,1.35,42.41,52,2,101.5,544.4,2198,0,0,0,0,0,76668.1052631579,26,59,67,253.0,66,323500,274323,1710,5,29
Patrick_Bamford_227,227,5,3,157,1,171.6,0.9,9.41,8.51,27.990000000000002,31,4,99.6,252.2,1510,0,2,0,0,0,58062.0,18,59,67,588.0,70,230206,285945,2737,3,28
Patson_Daka_271,271,4,3,231,5,223.6,1.69,5.24,3.55,20.81,24,4,95.10000000000001,295.2,1169,0,0,0,0,0,100539.78947368421,13,55,64,440.0,70,253507,331508,2159,2,30
Paul_Dummett_362,362,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,42021.86842105263,0,46,55,0.0,0,39292,69874,1488,0,0
Paul_Onuachu_732,732,0,0,23,1,52.8,0.07,1.33,1.26,6.08,7,0,20.6,30.2,401,0,0,0,0,0,2706.722222222222,4,29,28,126.0,14,9096,8329,982,0,11
Paulo_Gazzaniga Farias_207,207,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,225972.55263157896,0,53,55,0.0,0,17125,378220,1520,0,0
Pedro_Lomba Neto_486,486,2,0,124,5,309.5,1.6400000000000001,2.7600000000000002,1.12,14.34,15,0,60.9,96.8,962,0,0,0,0,0,353066.7105263158,13,32,57,203.0,37,209208,1470394,1901,1,18
Pedro_Porro_733,733,3,5,253,2,377.9,2.29,4.1000000000000005,1.81,19.42,26,3,79.6,268.6,1132,0,0,0,0,0,72880.0,13,24,38,150.0,59,241698,117737,823,0,15
Pervis_Estupiñán_586,586,7,15,593,10,752.9,3.88,5.68,1.8,41.6,43,1,161.3,570.2,2674,0,0,0,0,0,807844.8333333334,31,54,68,295.0,128,4657002,724629,1680,4,35
Phil_Foden_314,314,7,15,517,5,670.8,4.73,10.48,5.75,17.62,16,11,205.4,671.2,1832,0,0,0,0,0,1286847.5263157894,22,51,76,712.0,142,4707517,4398197,3072,1,32
Phil_Jones_328,328,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,65020.68421052631,0,32,69,0.0,0,82955,83182,1474,0,0
Philip_Billing_70,70,2,14,475,9,388.8,2.56,7.16,4.6000000000000005,49.46,54,7,145.2,622.0,2766,0,0,0,0,0,91379.36842105263,34,45,63,441.0,126,584960,516307,1988,5,36
Philippe_Coutinho Correia_29,29,0,1,98,3,152.5,0.65,2.02,1.37,8.11,9,1,48.8,119.2,777,0,0,0,0,0,431772.13157894736,7,39,58,218.0,32,220472,1454078,2529,3,20
Pierre-Emerick_Aubameyang_617,617,0,3,61,1,59.4,0.18,1.71,1.53,8.66,8,1,28.5,55.0,546,0,0,0,0,0,112035.72727272728,5,32,39,177.0,25,546505,555333,2836,1,15
Pierre-Emile_Højbjerg_433,433,5,10,629,10,501.7,3.13,5.15,2.02,45.05,57,4,150.0,758.0,3131,0,0,0,0,0,251929.13157894736,35,58,75,237.0,120,854611,786277,2077,5,35
Pontus_Jansson_78,78,0,0,147,2,2.5,0.11,0.45,0.33999999999999997,13.51,14,1,23.4,176.2,722,0,0,0,0,0,66001.73684210527,9,41,63,53.0,29,43270,204595,1623,0,12
Raheem_Sterling_304,304,4,9,274,5,479.8,3.22,9.43,6.21,27.83,27,6,146.8,388.2,1886,0,0,0,0,0,518989.5,23,37,48,603.0,101,1365395,1557059,3715,4,28
Raphael_Dias Belloli_232,232,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10522.842105263158,0,59,67,0.0,0,0,12118,2660,0,0
Raphaël_Varane_329,329,0,2,392,10,74.0,0.51,1.26,0.75,27.27,22,0,58.8,387.0,1912,1,0,0,0,0,295933.13157894736,22,32,69,124.0,77,720741,607394,1828,1,24
Rasmus_Kristensen_244,244,1,1,322,2,143.6,0.88,1.74,0.86,40.63,53,3,78.0,474.4,1957,0,0,0,0,0,43468.73684210526,21,59,67,160.0,51,78346,90977,1819,4,26
Rayan_Aït-Nouri_487,487,0,0,194,4,130.5,0.8400000000000001,2.1,1.26,18.36,18,1,48.3,195.0,1067,1,0,0,0,0,108376.44736842105,9,32,57,156.0,41,180729,283229,1614,4,21
Raúl_Jiménez_476,476,2,0,65,2,116.0,0.55,3.1,2.55,16.0,18,0,46.3,74.6,839,0,0,0,0,0,34362.05263157895,8,32,57,273.0,29,138559,125695,2561,0,15
Reece_James_146,146,2,5,286,2,358.2,2.9299999999999997,3.9899999999999998,1.06,14.11,17,1,80.4,292.2,1242,0,0,0,0,0,2013539.3684210526,14,37,48,153.0,44,3958111,7077246,2226,4,16
Reece_Welch_605,605,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6792.14705882353,0,41,42,0.0,0,6035,5915,1360,0,0
Reiss_Nelson_23,23,3,5,127,1,99.2,0.99,2.08,1.09,2.16,3,3,42.4,169.79999999999998,202,0,0,0,0,0,3802.7631578947367,0,60,71,155.0,42,17532,17953,1812,0,11
Remi_Matthews_495,495,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2405.6052631578946,0,42,47,0.0,0,0,2633,1520,0,0
Remo_Freuler_582,582,0,0,267,6,174.7,0.79,1.21,0.42000000000000004,41.93,47,0,50.3,272.2,2157,0,0,0,0,0,2300.3888888888887,24,35,68,54.0,54,5393,5388,1774,4,28
Renan Augusto_Lodi dos Santos_602,602,2,3,363,5,208.2,1.3,2.24,0.9400000000000001,41.3,48,0,62.5,319.0,2211,0,0,0,0,0,19368.5,26,32,67,97.0,56,71067,56221,1476,7,28
Reuell_Walters_751,751,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,566.4545454545455,0,16,28,0.0,0,569,310,440,0,0
Rhys_Bennett_674,674,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1420.0833333333333,0,17,44,0.0,0,1573,1195,960,0,0
Rhys_Williams_498,498,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,630.6842105263158,0,46,76,0.0,0,0,704,1520,0,0
Ricardo_Barbosa Pereira_256,256,1,2,106,0,100.2,0.7000000000000001,0.82,0.12000000000000001,8.35,11,1,27.3,148.0,451,0,0,0,0,0,5110.973684210527,5,55,64,25.0,20,28374,23260,1633,2,10
Richarlison_de Andrade_454,454,5,2,165,3,221.0,1.46,4.89,3.43,14.99,18,1,82.0,201.6,995,0,0,0,0,0,78984.8947368421,12,58,75,401.0,54,212866,249041,3203,3,27
Richie_Laryea_392,392,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1397.4473684210527,0,35,71,0.0,0,26,3233,1710,0,0
Rico_Henry_85,85,3,4,505,11,401.9,2.9,4.7,1.8,48.49,46,0,104.5,444.4,3240,0,0,0,0,0,226029.73684210525,37,41,63,197.0,112,960951,620807,1713,4,37
Rico_Lewis_573,573,0,0,168,2,152.4,1.6300000000000001,1.84,0.21,8.9,8,0,30.7,114.6,900,0,0,0,0,0,80002.07894736843,10,51,76,40.0,29,549271,294309,1485,1,14
Riyad_Mahrez_303,303,12,11,470,6,773.4,5.22,10.62,5.4,18.28,23,5,182.5,533.6,1913,0,0,0,0,0,570529.6578947369,22,51,76,520.0,126,3930988,2192110,2873,2,30
Rob_Holding_5,5,0,0,120,0,10.299999999999999,0.15000000000000002,0.47000000000000003,0.32,11.14,13,1,21.599999999999998,152.0,562,0,0,0,0,0,13848.026315789473,6,60,71,54.0,21,22872,27061,1607,0,14
Robert Kenedy_Nunes do Nascimento_138,138,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,27595.947368421053,0,37,48,0.0,0,27068,44044,1486,0,0
Robert_Sánchez_113,113,0,10,380,6,0.1,0.01,0.01,0.0,27.6,30,0,43.9,439.0,2070,0,0,1,0,48,1231983.0789473683,23,56,69,0.0,82,1981668,2199339,1739,2,23
Roberto_Firmino_279,279,4,12,447,4,293.2,2.16,7.640000000000001,5.48,19.91,17,11,162.79999999999998,542.0,1202,0,0,0,0,0,414738.0263157895,13,46,76,792.0,104,1963964,1704495,3046,0,25
Robin_Koch_230,230,0,2,447,5,72.9,0.47000000000000003,2.06,1.59,63.019999999999996,74,0,86.3,589.2,3175,1,0,0,0,0,17154.78947368421,36,59,67,201.0,55,31019,34813,1710,7,36
Robin_Olsen_35,35,0,1,62,1,0.0,0.0,0.0,0.0,8.56,8,0,8.2,83.2,280,0,0,0,0,11,169226.55263157896,2,39,58,0.0,10,120266,168652,1496,0,4
Rodrigo_Bentancur_440,440,2,7,342,6,180.2,0.68,2.94,2.26,19.71,24,5,90.7,489.6,1501,0,0,0,0,0,37043.47368421053,17,58,75,236.0,71,105332,132892,2046,8,18
Rodrigo_Hernandez_315,315,6,7,606,11,555.9,3.49,8.02,4.53,25.24,26,2,176.9,716.0,2911,0,0,0,0,0,201791.92105263157,34,51,76,493.0,108,351985,414885,2159,5,36
Rodrigo_Moreno_225,225,2,6,368,5,241.1,1.24,9.28,8.04,36.79,43,13,166.5,577.6,1928,0,0,0,0,0,707406.2368421053,23,59,67,853.0,127,4873811,4388320,2395,6,31
Rodrigo_Muniz Carvalho_218,218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4742.973684210527,0,53,55,0.0,0,3387,14048,2054,0,0
Romain_Perraud_417,417,2,5,304,4,251.8,1.86,3.12,1.26,30.64,35,2,90.9,360.6,1828,1,0,0,0,0,50366.18421052631,22,54,55,298.0,71,282159,250328,1626,4,29
Romaine_Mundle_748,748,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,114.66666666666667,0,23,28,0.0,0,196,122,540,0,0
Roméo_Lavia_321,321,1,0,317,4,247.1,0.62,1.04,0.42000000000000004,41.72,50,1,64.2,344.8,2219,0,0,0,0,0,27289.736842105263,26,54,55,46.0,57,89978,94652,1710,9,29
Ross_Barkley_131,131,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3477.4210526315787,0,37,48,0.0,0,1910,5892,1865,0,0
Ruben_Loftus-Cheek_136,136,1,1,228,5,234.8,1.75,2.6,0.85,27.57,23,0,61.599999999999994,206.6,1530,1,0,0,0,0,14821.263157894737,19,37,48,173.0,46,35607,37707,1900,1,25
Ryan_Bertrand_250,250,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2871.5789473684213,0,55,64,0.0,0,4500,6031,1494,0,0
Ryan_Christie_69,69,2,2,225,3,421.7,2.07,4.96,2.8899999999999997,30.87,35,1,110.5,282.0,1825,0,0,0,0,0,5867.684210526316,22,45,63,400.0,64,8671,12626,2023,2,32
Ryan_Finnigan_648,648,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,264.55555555555554,0,43,38,0.0,0,565,549,1215,0,0
Ryan_Fraser_359,359,0,0,39,1,74.0,0.25,0.56,0.31000000000000005,3.34,3,0,17.2,26.8,308,0,0,0,0,0,8433.394736842105,3,46,55,70.0,11,11520,23624,1992,1,8
Ryan_Fredericks_59,59,0,0,63,0,26.7,0.29000000000000004,0.29000000000000004,0.0,10.14,11,0,10.6,66.0,527,0,0,0,0,0,2734.9736842105262,5,45,63,12.0,12,3482,6158,1674,1,12
Ryan_Sessegnon_436,436,1,0,121,1,103.0,1.1,2.74,1.64,10.48,15,2,54.3,148.6,805,0,0,0,0,0,92225.1052631579,9,58,75,290.0,35,259569,311290,1693,4,17
Ryan_Trevitt_632,632,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,747.1612903225806,0,30,47,0.0,0,2473,2051,1377,0,0
Ryan_Yates_387,387,3,0,177,5,97.3,0.43,2.42,1.99,29.34,36,0,53.1,206.8,1833,0,0,0,0,0,4009.5263157894738,21,35,71,233.0,53,7026,10072,1900,5,26
Rúben_Gato Alves Dias_312,312,0,1,432,9,83.7,0.34,1.7,1.36,17.36,16,0,62.5,416.8,1997,0,0,0,0,0,842334.9210526316,22,51,76,124.0,80,1172089,1482421,2259,3,26
Rúben_Nascimento Vinagre_531,531,0,0,9,0,1.4000000000000001,0.0,0.0,0.0,0.31,0,0,0.8999999999999999,7.6,24,0,0,0,0,0,5268.6578947368425,0,45,46,0.0,2,1988,5951,1643,0,2
Rúben_da Silva Neves_480,480,2,16,558,10,474.7,1.57,6.76,5.19,51.21,48,6,161.0,788.8,3020,0,0,0,0,0,212595.36842105264,33,32,57,347.0,118,819980,676836,2054,12,35
Salomón_Rondón_177,177,0,0,12,0,26.099999999999998,0.14,0.93,0.79,2.8,2,0,7.3,7.4,103,0,0,0,0,0,44781.26315789474,1,45,46,41.0,7,100632,115096,1876,0,7
Sam_Greenwood_237,237,2,1,107,0,210.5,1.06,1.75,0.69,11.8,11,1,41.6,121.8,410,0,0,0,0,0,1312619.8157894737,3,59,67,85.0,30,2442516,3178160,1589,1,18
Sam_Johnstone_175,175,0,5,159,3,0.0,0.0,0.0,0.0,8.81,10,0,15.6,155.0,810,0,0,0,0,26,38498.02631578947,9,42,47,0.0,36,181435,79766,1677,1,9
Sam_Surridge_391,391,0,3,61,0,15.900000000000002,0.02,1.73,1.71,8.6,5,1,15.7,59.4,306,0,0,0,0,0,91998.18421052632,1,35,71,92.0,26,141494,229640,1800,2,20
Saman_Ghoddos_87,87,0,0,53,0,62.800000000000004,0.29,0.34,0.05,4.01,5,0,11.1,27.2,124,0,0,0,0,0,2585.8684210526317,0,41,63,21.0,15,1986,3318,1835,0,15
Sammy_Braybrooke_639,639,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,455.43333333333334,0,43,40,0.0,0,1281,1215,1350,0,0
Samuel_Amo-Ameyaw_778,778,0,0,6,0,0.0,0.0,0.0,0.0,0.61,0,0,0.0,0.0,3,0,0,0,0,0,0.0,0,4,4,0.0,1,0,0,45,0,1
Samuel_Edozie_624,624,0,0,82,1,110.3,0.43,1.31,0.88,7.27,9,0,33.2,89.2,554,0,0,0,0,0,1178.121212121212,5,47,46,133.0,23,2488,2639,1560,0,17
Sasa_Kalajdzic_608,608,0,0,-1,0,0.0,0.0,0.27,0.27,0.62,0,0,0.7,0.0,45,0,0,0,0,0,1570.121212121212,1,30,53,9.0,1,9060,7541,1758,0,1
Sasa_Lukic_726,726,0,0,58,0,16.0,0.16,0.29,0.13,9.68,10,0,6.8,34.2,406,0,0,0,0,0,451.4117647058824,4,23,23,18.0,15,1000,601,765,1,12
Saïd_Benrahma_464,464,3,5,360,6,613.9,3.2800000000000002,10.32,7.04,32.76,32,6,177.7,510.0,2059,0,0,0,0,0,113797.71052631579,22,40,57,653.0,106,327143,398725,2133,0,35
Scott_Carson_502,502,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,37315.84210526316,0,51,76,0.0,0,88683,78112,1461,0,0
Scott_McKenna_385,385,0,0,275,5,93.9,0.42,0.49,0.06999999999999999,28.95,32,0,41.8,278.8,1570,0,0,0,0,0,10770.842105263158,19,35,71,46.0,40,15827,24018,1680,4,20
Scott_McTominay_338,338,0,2,146,4,122.80000000000001,0.99,2.95,1.96,22.38,20,1,51.7,242.2,1149,0,0,0,0,0,19929.552631578947,10,32,69,156.0,36,25667,44357,1864,8,24
Seamus_Coleman_178,178,0,5,314,5,108.7,0.92,1.22,0.3,33.5,25,1,50.4,297.8,1654,0,0,0,0,0,46395.39473684211,20,45,46,95.0,63,350366,185605,1674,1,23
Sean_Longstaff_370,370,5,2,347,13,372.0,2.57,5.87,3.3,27.57,18,1,116.8,385.2,2514,0,0,0,0,0,155858.34210526315,28,46,55,408.0,93,366110,403817,1657,2,33
Sean_McAllister_768,768,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,134.0,0,1,2,0.0,0,218,24,90,0,0
Sebastian_Revan_754,754,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,495.54545454545456,0,8,15,0.0,0,1115,615,440,0,0
Sepp_van den Berg_500,500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,17760.026315789473,0,46,76,0.0,0,10688,27140,1520,0,0
Serge_Aurier_628,628,0,8,336,6,164.1,0.9199999999999999,1.6600000000000001,0.74,33.13,31,1,70.9,431.0,1943,0,0,0,0,0,45395.5625,22,29,59,112.0,70,234672,219436,1421,2,24
Sergi_Canós Tenés_82,82,0,0,14,0,13.5,0.04,0.11000000000000001,0.07,1.79,2,0,2.8,7.0,73,0,0,0,0,0,8507.394736842105,0,41,63,6.0,5,34858,32861,1900,0,5
Sergio_Gómez_587,587,1,1,83,1,52.8,1.05,1.42,0.37,5.9,6,0,14.3,66.2,340,0,0,0,0,0,9400.527777777777,2,49,72,24.0,21,40214,31992,1609,0,12
Sergio_Reguilón_438,438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,53102.0,0,58,75,0.0,0,17585,198325,1605,0,0
Shandon_Baptiste_94,94,2,0,123,1,144.5,0.53,0.85,0.32,7.51,6,0,30.7,107.8,600,0,0,0,1,0,24839.605263157893,4,41,63,54.0,29,35913,55024,1710,1,23
Shane_Duffy_105,105,0,0,12,0,0.2,0.0,0.16,0.16,1.56,4,0,0.2,0.2,17,0,0,0,0,0,15625.473684210527,0,53,55,7.0,4,5503,22280,1645,0,5
Shea_Charles_773,773,0,0,3,0,0.0,0.0,0.0,0.0,0.05,1,0,0.0,0.0,27,0,0,0,0,0,6.0,0,1,3,0.0,1,17,2,135,0,1
Shola_Shoretire_660,660,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2107.8846153846152,0,20,48,0.0,0,5073,5219,1170,0,0
Sil_Swinkels_744,744,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1532.5294117647059,0,16,25,0.0,0,3056,1853,680,0,0
Siriki_Dembélé_74,74,0,0,20,0,52.300000000000004,0.21,0.37,0.16,2.28,2,0,11.3,31.8,104,0,0,0,0,0,7949.973684210527,0,45,63,28.0,6,4061,11258,1801,0,6
Solly_March_107,107,10,16,559,10,965.8,5.9,12.91,7.01,37.58,40,6,271.4,791.8,2719,0,0,0,0,0,568912.052631579,31,56,69,955.0,147,3895044,3289037,1940,2,33
Son_Heung-min_428,428,6,8,471,9,829.3,4.5600000000000005,14.36,9.8,42.74,55,10,244.7,709.2,2886,0,0,0,0,0,926590.947368421,33,58,75,910.0,152,1811142,3224415,4430,2,36
Sonny_Perkins_663,663,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2369.76,0,43,42,0.0,0,7021,5626,1125,0,0
Stanley_Mills_560,560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2918.2368421052633,0,45,46,0.0,0,5135,5123,1670,0,0
Stefan_Bajcetic_564,564,0,0,85,3,61.7,0.47,1.26,0.79,6.800000000000001,4,1,22.8,90.19999999999999,522,0,0,0,0,0,6130.894736842105,6,46,76,77.0,22,65114,39845,1675,2,11
Stefan_Ortega Moreno_324,324,0,5,90,2,0.0,0.0,0.0,0.0,4.119999999999999,1,0,11.7,116.8,270,0,0,0,0,14,106697.8947368421,3,51,76,0.0,23,313098,240721,1454,0,3
Stefan_Parkes_636,636,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3739.8709677419356,0,43,42,0.0,0,5398,4565,1240,0,0
Steve_Cook_379,379,0,0,149,2,39.3,0.59,0.72,0.13,15.149999999999999,21,0,24.4,177.4,956,0,0,0,0,0,12637.421052631578,11,35,71,28.0,20,12536,23123,1661,4,12
Steven_Alzate_115,115,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10885.71052631579,0,56,69,0.0,0,9173,23264,1678,0,0
Steven_Bergwijn_437,437,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,173.31578947368422,0,58,75,0.0,0,0,214,2090,0,0
Stuart_Armstrong_405,405,2,2,221,1,282.8,2.73,5.04,2.31,28.64,34,2,78.60000000000001,234.20000000000002,1391,0,0,0,0,0,8503.71052631579,14,54,55,267.0,57,16049,22116,1813,6,32
Stuart_Dallas_226,226,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1311.842105263158,0,59,67,0.0,0,2839,3386,1867,0,0
Sven_Botman_377,377,2,8,666,13,120.10000000000001,1.09,3.8400000000000003,2.75,38.0,30,0,98.1,554.4,3127,0,0,0,0,0,489487.0263157895,35,46,55,303.0,129,1617887,947557,1697,2,36
Sékou_Mara_528,528,2,0,90,0,77.5,0.31,1.33,1.02,9.39,10,1,33.9,104.8,538,0,0,0,0,0,9972.526315789473,4,54,55,169.0,32,24742,28386,2032,1,22
Taiwo_Awoniyi_397,397,1,16,320,5,129.6,0.29,7.15,6.86,26.43,29,10,87.8,375.8,1395,0,0,0,0,0,68643.36842105263,17,35,71,378.0,100,281226,249351,2165,2,27
Takehiro_Tomiyasu_14,14,1,0,173,2,86.6,0.23,0.47,0.24000000000000002,8.93,11,0,27.7,137.0,651,0,0,0,0,0,73582.21052631579,6,60,71,55.0,32,82997,216563,1605,2,21
Tariq_Lamptey_114,114,0,0,91,1,87.2,0.64,0.84,0.2,6.369999999999999,7,0,20.6,70.60000000000001,439,0,0,0,0,0,133539.65789473685,3,56,69,48.0,23,96292,245803,1617,1,20
Taylor_Richards_121,121,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,375.86842105263156,0,56,69,0.0,0,0,490,1710,0,0
Tayo_Adaramola_766,766,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,159.5,0,3,3,0.0,0,195,12,80,0,0
Terence_Kongolo_208,208,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,29087.63157894737,0,53,55,0.0,0,16604,51558,1487,0,0
Terry_Ablade_591,591,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15147.277777777777,0,51,53,0.0,0,31246,27611,1620,0,0
Theo_Walcott_400,400,2,1,140,2,159.1,1.52,3.91,2.39,24.71,30,2,52.1,164.6,1123,1,0,0,0,0,3418.684210526316,13,54,55,199.0,49,9186,9118,1839,1,20
Thiago_Alcántara do Nascimento_277,277,0,0,194,2,265.8,1.18,1.64,0.45999999999999996,21.41,23,0,59.8,244.4,1252,0,0,0,0,0,77815.55263157895,14,46,76,86.0,30,104164,265336,1966,2,18
Thiago_Emiliano da Silva_128,128,2,8,524,6,86.1,1.04,2.58,1.54,34.83,32,0,88.0,657.2,2351,0,0,0,0,0,716835.9210526316,26,37,48,137.0,80,1290069,1401873,2063,2,27
Thilo_Kehrer_588,588,3,4,362,5,126.2,0.63,1.12,0.49,31.509999999999998,34,0,56.0,347.6,2229,1,0,0,0,0,25171.75,25,38,56,83.0,67,97451,83719,1589,4,27
Thomas_Cannon_662,662,0,0,7,0,11.6,0.0,0.09,0.09,0.44,1,0,3.8,5.0,23,0,0,0,0,0,2033.5416666666667,0,34,32,21.0,2,5956,5836,1080,0,2
Thomas_Partey_6,6,0,6,468,11,439.6,2.17,4.76,2.5900000000000003,32.27,28,3,119.5,513.2,2480,0,0,0,0,0,50029.73684210526,28,60,71,240.0,86,109525,137985,1815,5,33
Thomas_Strakosha_517,517,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15138.868421052632,0,41,63,0.0,0,6217,19038,1646,0,0
Tim_Iroegbunam_49,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2220.1052631578946,0,39,58,0.0,0,1334,3577,1710,0,0
Tim_Ream_201,201,0,12,560,8,65.2,0.27,0.51,0.24,54.05,44,1,74.8,604.2,2898,0,0,0,0,0,146846.84210526315,33,53,55,76.0,98,761547,533533,1722,2,33
Timo_Werner_137,137,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,20903.473684210527,0,37,48,0.0,0,2202,52459,3003,0,0
Timothy_Castagne_258,258,4,11,615,8,377.3,2.13,4.29,2.16,60.78,63,2,135.0,679.8,3255,0,0,0,0,0,601059.9210526316,36,55,64,289.0,114,2175007,1693872,1694,3,37
Tino_Livramento_419,419,0,0,13,0,0.0,0.0,0.0,0.0,1.4100000000000001,0,0,0.6,5.8,26,0,0,0,0,0,1364.2105263157894,0,54,55,0.0,2,2329,3332,1676,0,2
Tom_Cairney_200,200,1,2,217,1,228.2,1.51,2.95,1.44,19.69,13,2,62.4,189.20000000000002,968,0,0,0,0,0,5159.789473684211,6,53,55,204.0,53,9029,11297,1801,2,33
Tom_Davies_190,190,0,0,55,1,46.2,0.25,1.55,1.2999999999999998,12.040000000000001,9,0,19.3,50.4,524,0,0,0,0,0,4456.868421052632,4,45,46,98.0,19,4473,6281,1866,3,19
